hhkey	income	kwhpc	wgt
2668	11.1734432621	45.9882764687	101.193773629
2669	17.5289833614	45.9882764687	99.682611443
2670	9.98991935128	45.9882764687	101.361258116
2671	3.2739911643	30.4552050398	153.883423073
2672	6.88742693809	33.2296992415	173.731533646
2673	36.5285786481	34.1093785824	119.32099536
2674	24.8394355812	49.8445537736	119.688045549
2675	9.93577213203	42.6507698078	141.831047526
2676	29.6526022537	30.1497459536	117.512231392
2677	10.3139498885	34.6410268951	65.0114615225
2678	27.3044688862	73.3662884227	56.4451151839
2679	12.2443731355	87.7266570679	26.6417129543
2680	6.22790691816	60.2008122282	25.4643095633
2681	11.7089081988	184.481689479	51.59705006
2682	7.80594159978	48.541286557	77.0440745848
2683	11.6433009839	96.9445237202	82.565308615
2684	17.617947459	80.4567760014	130.27781457
2685	18.5599523812	42.3114712339	76.3800619538
2686	21.556155225	92.0161387533	25.3098858971
2687	5.50249297338	56.0382016094	93.6682058094
2688	6.87596694242	40.1996612715	77.2967512504
2689	12.0177567623	37.8549138306	162.26198585
2690	6.44621920544	34.1093785824	111.680608761
2691	4.94210107577	24.1657654233	108.818621959
2692	36.3102590093	59.5075693106	43.0750237474
2693	6.22790691816	87.7266570679	26.0001914235
2694	4.51235333879	24.1657654233	105.847033857
2695	8.21806980347	42.0286438399	98.0331232822
2696	10.906319921	60.4644655495	131.395176999
2697	5.72997262706	38.9894354564	86.804812516
2698	3.43798399632	17.5453274845	150.449477316
2699	7.60653851539	96.9445237202	79.3443433028
2700	34.3798399632	138.021398814	25.6209024218
2701	9.45445441456	36.3541988508	298.033108952
2702	15.4760772099	66.6349021487	68.7466396045
2703	18.3359090459	50.7586816149	102.905780198
2704	0.773546241639	9.74013617168	180.356133105
2705	12.2478178556	135.557550128	140.176752892
2706	7.73546241639	30.1497459536	145.043278985
2707	11.4599431537	45.4791714432	101.829198587
2708	12.2093063049	15.7580524531	163.575488939
2709	15.1844207403	66.459398483	109.474859748
2710	18.5651089592	66.0032971951	34.8963349264
2711	12.5684078736	84.0572975026	47.1426933589
2712	96.0228751845	169.311481481	126.310475816
2713	19.3386586665	43.8633334453	55.3550389127
2714	43.3317643259	152.606070711	77.9818735486
2715	24.180622359	38.0690112112	113.221831387
2716	38.5582749478	100.570957723	103.445943359
2717	59.3785623426	189.628827826	80.5807829778
2718	98.0277968051	71.0846228949	77.8226776592
2719	47.2722720728	142.221620869	101.204094418
2720	73.9166464689	115.583215369	89.6034474824
2721	6.87596694242	42.0286438399	107.317152639
2722	4.72722720728	36.8811224048	117.853022937
2723	3.54542040546	30.1497459536	104.155897202
2724	13.0643320445	23.0940212043	92.0945137983
2725	8.38008402187	38.0690112112	106.805771236
2726	1.85651089592	20.952094589	137.111798181
2727	5.58672268125	34.0224764203	119.877678633
2728	16.2908795409	43.8633334453	62.2866247654
2729	25.7848747213	76.1380224223	55.2311323587
2730	16.8461201117	102.670479384	132.230772749
2731	11.7665022386	39.3951262214	62.3598293009
2732	15.1750422798	36.3541988508	278.55433193
2733	6.941534249	41.5476516197	242.532380227
2734	22.296475986	152.606070711	93.8242963286
2735	4.94210107577	34.1093785824	133.654676316
2736	6.27432032069	30.1497459536	142.028672372
2737	12.2471247107	20.952094589	169.644660973
2738	13.322181947	48.4722618601	219.600819724
2739	5.5844311022	61.3177117811	91.9732331088
2740	13.1038728104	48.7006808584	29.9686718578
2741	9.43640534147	68.2187571648	43.6681608705
2742	6.22790691816	68.2187571648	50.113664954
2743	15.148618756	42.8205762594	106.246222345
2744	20.2268083305	66.459398483	84.1104472039
2745	19.3959586449	61.3177117811	83.4570179485
2746	7.33493808844	104.760472945	25.9424224045
2747	9.62635329931	86.6874262611	120.501036032
2748	8.88145673176	45.4791714432	83.4570179485
2749	9.16795557316	37.8549138306	172.958730307
2750	16.0439204151	19.6690230144	74.7510327025
2751	4.61807158875	45.9882764687	90.9923928008
2752	11.4599431537	75.7098276613	68.4096726884
2753	15.6851129079	53.2347203747	113.516601802
2754	8.82415780366	50.7586816149	70.1367151863
2755	13.1038728104	43.8633334453	40.240151851
2756	25.7848747213	87.7266570679	27.0717153912
2757	5.29735989115	26.5395391882	72.2930408625
2758	7.21976471192	53.8160326788	46.6212423366
2759	24.0658858738	171.117400155	72.8955968475
2760	21.6592972864	120.502563376	43.6999794982
2761	8.72502968133	25.3379770678	43.4623615946
2762	3.78178176582	16.4058453533	49.2934019685
2763	3.43798399632	11.8014157732	87.2436515578
2764	10.0956386515	52.3802266497	27.8582303095
2765	15.0179714448	43.8633334453	29.6575525819
2766	7.29081731518	31.5061151358	42.3315045061
2767	4.47502643575	28.4826035596	111.57011695
2768	17.4013501802	67.6611570591	11.9389838677
2769	28.1473435857	23.0940212043	43.6703300629
2770	4.06575903009	22.5359397823	75.3720154062
2771	4.21152950281	21.9316618113	78.3561962414
2772	10.2297201807	36.2400286427	54.7605660237
2773	10.397608277	16.2335635604	54.7276742166
2774	2.75038635688	49.6146024212	35.6113806632
2775	3.86773173331	17.3205134476	85.6641940616
2776	37.244817875	178.522010514	59.2166923291
2777	14.2217054887	20.101991648	133.025838853
2778	28.2602211822	21.381517198	60.6735447868
2779	4.55532832253	11.0632238001	73.4963603945
2780	60.1647146845	129.310161846	21.7964449469
2781	9.13751495967	12.6001062674	156.360983312
2782	7.28250797814	100.570957723	75.789094023
2783	10.8554367841	59.0508983013	38.5833797705
2784	9.1617351228	17.228424856	144.888238811
2785	1.70008279527	32.0503660792	78.3238866912
2786	19.424608634	53.3134696269	79.8381428303
2787	6.54362811837	15.9370432068	60.0062783672
2788	12.2550328639	39.8756371252	95.7698450032
2789	50.2404025482	37.0319512394	58.2797496254
2790	9.57650252821	45.4791714432	55.9969828651
2791	1.6115545388	12.1751726703	74.910456928
2792	14.8291734773	14.7509617926	54.3976030491
2793	16.0794493423	195.588506791	36.0067559391
2794	8.08642268319	19.8358531626	111.464248943
2795	7.10046712326	36.7906251041	93.7233717975
2796	9.02470667757	17.3205134476	88.7446185391
2797	14.0957316543	45.4259024904	103.647038912
2798	16.3918791545	33.4362429018	72.614286842
2799	44.8691177033	65.1720539977	18.155101562
2800	48.8193714875	50.7586816149	53.8807415813
2801	13.9427461734	86.6874262611	71.3763401491
2802	9.88420215154	26.1901133249	69.608105829
2803	2.36361360364	17.0189048923	71.7546701394
2804	3.66718180918	39.618908866	57.0655727146
2805	8.98517011261	30.4552050398	86.9690203816
2806	2.14873973515	17.3205134476	79.0975120399
2807	3.85054173981	34.6410268951	36.5576166438
2808	10.1575217879	43.6194337409	14.5344111722
2809	2.75038635688	43.8633334453	36.2719910871
2810	8.40513280822	32.4470689977	135.106208544
2811	28.1467659649	29.2422190226	65.1267826412
2812	18.3467998225	69.282063613	17.2232050849
2813	11.5784394248	25.7036498144	98.8110070981
2814	12.8924426118	43.8633334453	34.0071829566
2815	3.95918170054	12.7056127807	85.5463954968
2816	5.37184881276	24.1657654233	71.4340749177
2817	6.96054112231	15.7580524531	94.3634433943
2818	7.41143292937	17.7960245549	65.4412470402
2819	2.53551248839	15.9827486166	80.8147817551
2820	5.72997262706	29.2422190226	59.5967690901
2821	10.3139498885	50.7586816149	101.73450763
2822	7.32548401211	81.1340077825	143.742106041
2823	6.30297030985	47.1158239184	114.716599045
2824	17.3429054626	88.7245339579	113.761172538
2825	7.30571467941	42.0286438399	150.369788037
2826	13.1789320012	29.2422190226	106.108341625
2827	2.57848747213	16.2335635604	100.976055211
2828	19.0808087641	184.481689479	69.4261676696
2829	6.44621920544	33.2296992415	204.958542605
2830	15.3276811883	7.26428404471	204.010605521
2831	20.421624056	91.5636129585	166.160937959
2832	9.81143138911	37.8549138306	193.05150295
2833	19.3102922367	46.4378161375	200.754990214
2834	27.0867268681	84.6145243426	95.9812042618
2835	8.35086166306	133.086825494	61.4150775045
2836	12.5666855136	52.3802266497	52.0804146303
2837	67.0996924129	134.09464304	94.5201846713
2838	7.34255112992	44.7755949578	259.044501205
2839	18.2608498551	99.6890682562	59.5343077655
2840	34.8087181184	78.3572936318	135.929245812
2841	6.2210311308	42.6507698078	158.349904418
2842	24.6013508105	40.288763737	60.9361540703
2843	9.2829850696	45.9882764687	121.495896173
2844	11.3848839629	44.96502733	29.9874410806
2845	6.58946810103	37.8549138306	196.67394011
2846	30.941851766	59.0070690431	30.9241211978
2847	8.42306005583	33.001653509	64.8405063268
2848	6.83299195868	17.3205134476	127.992056608
2849	16.7601701442	72.7083977015	134.162609845
2850	12.0329429369	68.2187571648	61.1327628205
2851	6.22790691816	98.710719059	36.9279434558
2852	6.32588925096	62.6858388346	218.164471843
2853	9.45445441456	34.6410268951	86.091056878
2854	24.4956357112	53.3134696269	150.418537782
2855	29.5798325415	71.0846228949	115.003160779
2856	5.65849153423	49.8445537736	170.460163152
2857	11.1207327431	56.0382016094	114.52239924
2858	4.72722720728	34.1093785824	181.336950579
2859	8.59495894058	19.3326123386	224.442685524
2860	15.4709206319	113.564731669	91.1974385678
2861	23.206386199	95.0175490675	162.541354999
2862	6.76136698578	45.8190692069	118.975180422
2863	12.5056677581	66.5433931013	169.83006984
2864	10.4549082553	28.6464574046	111.469740425
2865	7.73546241639	120.599023106	33.1186246605
2866	6.44621920544	38.0690112112	188.815983513
2867	11.8808081338	24.3503453406	79.221178841
2868	13.322181947	126.921752134	80.2894832704
2869	5.71564763248	16.5008218431	172.741582729
2870	7.30571467941	87.7266570679	35.6144175325
2871	22.560910765	113.564731669	38.1363662983
2872	29.8691995325	97.0205324158	22.5424758847
2873	9.0345902937	26.1901133249	87.7318796858
2874	46.6400294051	42.6507698078	112.324664822
2875	15.4709206319	41.1824110755	45.9746174953
2876	6.2055603467	13.8564107581	121.733936498
2877	50.7807300014	171.117400155	66.6139238751
2878	17.0885002802	48.4722618601	127.009983285
2879	3.43798399632	41.7310036891	72.2774455108
2880	4.40319772025	56.7823658345	84.206645179
2881	3.43798399632	36.7906251041	171.519528225
2882	11.6031930995	30.1497459536	139.964400371
2883	6.16946115031	21.7537220953	235.103124551
2884	11.559535473	102.670479384	172.758936269
2885	37.4937829201	88.0169301314	56.4388473595
2886	15.3987285405	149.425158859	32.3506392122
2887	6.1894016688	33.286740143	169.551271531
2888	17.1899199816	56.0382016094	113.220883792
2889	7.44896462522	40.1675211252	197.819958712
2890	14.4494140902	26.1901133249	124.354206764
2891	6.15399036621	12.1751726703	151.174900926
2892	15.6127422791	91.9765627602	68.7693704576
2893	11.9469929694	66.5433931013	154.282782813
2894	4.12558058554	22.5359397823	177.947302015
2895	11.3848839629	69.282063613	34.4843482033
2896	3.11395345908	29.5035345216	68.5542550711
2897	3.97344893305	34.6410268951	75.6395909986
2898	2.22050753791	17.3205134476	158.469438337
2899	7.96466232969	50.7586816149	114.320321841
2900	3.95368065057	12.1751726703	144.489221575
2901	4.72722720728	30.1497459536	126.649098169
2902	8.59495894058	45.4791714432	93.3509557107
2903	5.61594609028	87.7266570679	31.0984443502
2904	4.29747947029	16.5008218431	132.345511611
2905	9.11615769503	45.4259024904	165.957833048
2906	6.22790691816	87.7266570679	28.4087142597
2907	7.73546241639	104.070127748	191.536150798
2908	3.78178176582	30.4552050398	178.535952335
2909	11.7089081988	52.3802266497	60.6193263933
2910	6.23993928347	34.9201510998	92.1134428563
2911	10.7436934246	56.7823658345	191.146723676
2912	7.33579716803	48.3315406693	72.0632548853
2913	5.85445619983	17.3205134476	167.700950403
2914	9.16795557316	37.8549138306	256.13275998
2915	10.3139498885	227.129463338	45.0744368946
2916	8.12154832606	69.3499390443	206.479603158
2917	5.72424262922	100.570957723	175.129178567
2918	27.1996044647	120.502563376	73.9583755447
2919	2.8076863352	16.2335635604	147.86733917
2920	1.87198168002	27.4549341685	132.920690105
2921	8.17495093965	75.7098276613	85.9077372855
2922	9.0539300866	79.0779126459	27.6032588666
2923	6.72383634015	34.6410268951	51.8790108232
2924	23.6338465578	61.3177117811	79.5366022513
2925	7.73546241639	49.8445537736	118.242107555
2926	3.60988288107	27.2875048305	151.748481067
2927	16.0063855686	133.086825494	55.9057968662
2928	7.43395173684	73.7926856145	147.210416373
2929	6.44621920544	42.0286438399	121.810543241
2930	4.83294545724	34.6410268951	54.2284517082
2931	46.5846723329	60.4644655495	168.187762848
2932	29.6526022537	53.3134696269	130.577048955
2933	11.0506620952	57.4691257153	246.934813312
2934	16.0063855686	95.936195389	63.4236697607
2935	22.0228622882	113.564731669	56.2009668695
2936	6.04569382727	79.6186175647	31.418343147
2937	33.1198180609	183.95312552	31.418343147
2938	6.44621920544	72.7083977015	141.930145369
2939	21.0226962076	88.7245339579	103.299340202
2940	17.1899199816	45.4791714432	95.6821297122
2941	172.758699491	256.676100232	57.5653318128
2942	29.1833221527	91.9765627602	58.8642213957
2943	22.7371060979	173.374872168	55.415502297
2944	6.6303972571	34.4293066281	235.23704364
2945	9.88420215154	56.3398494557	52.4773197577
2946	14.6114314593	34.1093785824	115.575941744
2947	26.8558045948	278.010399312	29.2485113937
2948	16.311516355	120.599023106	28.5258620668
2949	7.52918354465	71.2280846421	48.0167865667
2950	7.30571467941	36.3682847217	119.542709658
2951	12.6078226131	49.5356665362	287.936089113
2952	13.4175943926	51.5790117003	147.671997684
2953	8.61272235395	25.3793408074	223.898218229
2954	14.142140856	44.96502733	30.5374455251
2955	7.80594159978	56.0382016094	110.581924221
2956	3.88492067658	9.74013617168	195.278350213
2957	6.41585000688	40.1996612715	127.432062461
2958	16.3656656747	33.2296992415	248.124558266
2959	13.6195726153	45.2931573996	71.2556302998
2960	6.25884848637	71.0846228949	111.146553589
2961	10.0990770703	26.1901133249	186.81359058
2962	15.9932158156	52.2381990288	268.417695787
2963	12.9981577111	84.0572975026	92.0662800465
2964	15.1924444176	45.4259024904	221.999375692
2965	10.8869433704	50.7586816149	136.126642322
2966	20.2232480863	36.7906251041	223.720230283
2967	5.15697494426	12.1751726703	176.506729917
2968	6.22790691816	34.6410268951	85.2921547293
2969	14.8979313509	50.7586816149	136.126642322
2970	3.97344893305	76.1380224223	87.159327057
2971	13.5443663937	42.0286438399	185.200510602
2972	14.038431676	23.0940212043	126.550571166
2973	5.70146651797	21.9316618113	174.134318426
2974	7.67701664855	38.0069606903	91.0184002761
2975	6.87596694242	17.3205134476	180.494162243
2976	13.8047893341	45.9882764687	171.676509255
2977	10.7436934246	30.1497459536	186.442658678
2978	6.44621920544	34.1093785824	182.79407704
2979	3.71302179183	13.8564107581	216.936708938
2980	10.0979312807	34.9201510998	136.690061509
2981	14.0596356086	78.3572936318	139.175271005
2982	16.3304203068	47.9680976945	128.233065302
2983	11.4599431537	75.7098276613	95.4411552688
2984	27.6823588825	104.070127748	210.421025771
2985	12.3502667721	58.1667201258	162.260273329
2986	36.0064304952	56.7823658345	140.605453813
2987	11.1072689286	76.1380224223	61.4612698861
2988	7.47589540499	34.9201510998	92.1128149321
2989	35.4507698367	21.7593309045	31.9074732023
2990	34.6854748549	36.7906251041	173.379553635
2991	5.96919898634	60.2512816878	144.162358529
2992	38.3532825949	56.7823658345	149.559195083
2993	11.4484852584	50.7586816149	131.611182896
2994	24.7633681796	72.7083977015	154.336670119
2995	13.4654318928	57.2524842339	110.222431954
2996	4.33976656023	30.4552050398	203.72324461
2997	7.89017235787	42.0286438399	150.887996688
2998	15.6823613327	126.921752134	71.0429238585
2999	58.4457153348	40.1996612715	131.420636467
3000	8.71013126688	76.0139213806	37.4977560521
3001	49.2027016211	152.276025199	13.0428630527
3002	47.4837127736	201.141915447	26.8854502638
3003	13.1789320012	29.2422190226	42.3002110513
3004	51.5697494426	227.129463338	13.8814157553
3005	6.83127274929	33.001653509	22.0986362835
3006	11.517243132	36.7906251041	71.976761192
3007	7.73546241639	42.0286438399	56.3533240944
3008	5.72997262706	65.196178753	89.6870070575
3009	6.55150686539	38.0690112112	55.3220329376
3010	9.45445441456	34.1093785824	61.4247361192
3011	6.22790691816	33.303271887	33.1147086974
3012	3.91070671705	30.1497459536	168.569312376
3013	12.2114277484	25.3793408074	269.691011733
3014	7.21976471192	29.2422190226	124.408664911
3015	19.8835755792	227.129463338	40.978088276
3016	234.355861123	263.674440282	124.923791025
3017	18.4361840079	30.1497459536	182.871825463
3018	10.3706774972	65.0510569554	66.3868550967
3019	6.76795711342	22.7395857216	251.916192434
3020	137.519317844	235.952483578	211.248287257
3021	5.61594609028	21.7593309045	27.4155209717
3022	4.29747947029	39.8756371252	164.091185893
3023	10.525384288	120.502563376	54.7103435109
3024	6.44621920544	34.1093785824	119.732114406
3025	12.4455006804	45.4259024904	155.325707691
3026	6.22962612755	72.7083977015	103.948339739
3027	13.7519317844	133.086825494	62.750523688
